transaction_sk,transaction_id,transaction_datetime,sales_outlet_sk,product_sk,customer_sk,staff_sk,quantity,total_sold_out,line_item_amount,unit_price,promo_item
342,12,2019-04-13T09:17:06.000Z,7,78,2060,42,1,10,450,450,NO
343,13,2019-04-14T10:04:39.000Z,7,10,2014,15,1,1,1000,1000,NO
344,13,2019-04-14T10:04:39.000Z,7,22,2014,15,1,10,200,200,NO
345,13,2019-04-08T08:45:40.000Z,4,25,1641,28,1,7,220,220,NO
346,13,2019-04-28T10:51:11.000Z,4,26,808,12,2,26,600,300,NO
347,13,2019-04-06T13:00:12.000Z,2,27,688,17,2,14,700,350,NO
348,13,2019-04-18T10:50:14.000Z,7,27,1756,6,1,5,350,350,NO
349,13,2019-04-13T09:30:33.000Z,7,29,1831,42,2,13,500,250,NO
350,13,2019-04-09T08:07:04.000Z,2,35,268,7,2,9,620,310,NO
351,13,2019-04-07T16:50:26.000Z,2,36,572,16,2,18,750,375,NO
352,13,2019-04-06T18:26:46.000Z,4,40,1074,12,2,13,750,375,NO
353,13,2019-04-26T10:35:33.000Z,4,40,1180,28,1,2,375,375,NO
354,13,2019-04-03T15:12:57.000Z,2,42,327,17,1,22,250,250,NO
355,13,2019-04-11T10:48:45.000Z,4,42,1083,30,2,11,500,250,NO
356,13,2019-04-14T09:01:11.000Z,2,42,368,16,2,14,500,250,NO
357,13,2019-04-21T09:01:11.000Z,2,42,368,16,2,14,500,250,NO
358,13,2019-04-07T07:20:38.000Z,4,43,1613,27,1,16,300,300,NO
359,13,2019-04-10T07:37:53.000Z,4,44,1024,28,1,10,250,250,NO
360,13,2019-04-20T07:53:28.000Z,4,44,1528,26,2,13,500,250,NO
361,13,2019-04-11T06:54:29.000Z,7,47,1925,42,2,13,600,300,NO
362,13,2019-04-01T09:21:13.000Z,7,54,2234,15,2,24,500,250,NO
363,13,2019-04-08T08:23:24.000Z,2,58,98,9,1,14,350,350,NO
364,13,2019-04-12T08:37:54.000Z,2,59,741,20,2,8,900,450,NO
365,13,2019-04-09T06:49:13.000Z,7,61,1977,42,2,13,950,475,NO
366,13,2019-04-26T10:35:33.000Z,4,65,1180,28,2,3,160,80,NO
367,13,2019-04-08T08:45:40.000Z,4,72,1641,28,1,6,325,325,NO
368,13,2019-04-18T10:50:14.000Z,7,79,1756,6,1,2,375,375,NO
369,14,2019-04-07T07:07:56.000Z,4,12,1687,27,1,2,895,895,NO
370,14,2019-04-06T17:42:56.000Z,2,24,750,12,2,11,600,300,NO
371,14,2019-04-01T08:52:32.000Z,4,26,1724,26,1,16,300,300,NO
372,14,2019-04-20T07:32:48.000Z,2,29,149,16,1,5,250,250,NO
373,14,2019-04-03T19:45:56.000Z,2,32,558,12,1,17,300,300,NO
374,14,2019-04-11T11:27:56.000Z,7,39,1753,41,1,9,425,425,NO
375,14,2019-04-23T10:07:13.000Z,4,39,1033,28,3,5,1275,425,NO
376,14,2019-04-07T07:24:23.000Z,2,41,251,16,2,16,850,425,NO
377,14,2019-04-28T08:37:45.000Z,7,42,2236,45,2,12,500,250,NO
378,14,2019-04-09T07:58:31.000Z,4,43,1195,29,2,3,600,300,NO
379,14,2019-04-13T10:38:25.000Z,7,44,2245,45,2,9,500,250,NO
380,14,2019-04-28T08:47:48.000Z,4,45,1458,30,1,11,300,300,NO
381,14,2019-04-07T07:07:56.000Z,4,46,1687,27,1,11,250,250,NO
382,14,2019-04-10T10:48:04.000Z,4,48,845,28,2,13,500,250,NO
383,14,2019-04-12T07:49:20.000Z,4,51,1525,12,2,12,600,300,NO
384,14,2019-04-09T09:11:09.000Z,2,55,82,7,1,8,400,400,NO
385,14,2019-04-08T10:08:52.000Z,2,57,798,9,2,11,620,310,NO
386,14,2019-04-27T10:19:58.000Z,7,57,1779,15,1,10,310,310,NO
387,14,2019-04-04T12:36:53.000Z,7,58,2042,42,2,22,700,350,NO
388,14,2019-04-23T10:07:13.000Z,4,64,1033,28,1,7,80,80,NO
389,14,2019-04-12T07:52:46.000Z,2,72,436,18,1,2,325,325,NO
390,14,2019-04-11T11:27:56.000Z,7,84,1753,41,2,18,160,80,NO
391,14,2019-04-10T10:37:44.000Z,7,86,1751,42,1,16,300,300,NO
392,15,2019-04-20T08:32:16.000Z,4,22,1068,26,2,13,400,200,NO
393,15,2019-04-07T07:46:50.000Z,4,25,1485,14,1,9,220,220,NO
394,15,2019-04-15T09:39:28.000Z,7,25,1806,44,1,7,220,220,NO
395,15,2019-04-06T19:25:35.000Z,2,27,751,12,1,14,350,350,NO
396,15,2019-04-14T10:36:11.000Z,7,28,2068,15,1,5,200,200,NO
397,15,2019-04-13T10:32:15.000Z,2,31,738,20,2,15,440,220,NO
398,15,2019-04-08T09:53:07.000Z,4,32,958,26,2,14,600,300,NO
399,15,2019-04-05T14:40:55.000Z,2,35,727,17,2,27,620,310,NO
400,15,2019-04-14T09:58:07.000Z,2,35,627,16,1,7,310,310,NO
401,15,2019-04-21T09:58:07.000Z,2,35,627,16,1,7,310,310,NO
402,15,2019-04-20T07:55:08.000Z,2,40,196,16,1,3,375,375,NO
403,15,2019-04-28T11:40:03.000Z,4,41,897,12,2,14,850,425,NO
404,15,2019-04-07T19:56:37.000Z,2,45,687,20,1,11,300,300,NO
405,15,2019-04-14T10:31:27.000Z,4,46,1241,12,1,2,250,250,NO
406,15,2019-04-10T10:32:57.000Z,4,50,1160,28,1,18,250,250,NO
407,15,2019-04-03T17:58:41.000Z,4,51,1669,30,1,27,300,300,NO
408,15,2019-04-08T07:40:01.000Z,2,52,710,7,1,15,250,250,NO
409,15,2019-04-11T06:01:29.000Z,4,53,1183,30,2,14,600,300,NO
410,15,2019-04-12T07:42:23.000Z,2,54,548,20,1,5,250,250,NO
411,15,2019-04-29T15:21:01.000Z,7,54,1976,15,1,5,250,250,NO
412,15,2019-04-21T09:31:54.000Z,7,56,2048,15,2,7,510,255,NO
413,15,2019-04-24T11:50:15.000Z,2,57,756,16,1,6,310,310,NO
414,15,2019-04-17T06:38:59.000Z,4,58,1636,12,2,8,700,350,NO
415,15,2019-04-12T11:04:38.000Z,7,59,1851,42,2,12,900,450,NO
416,15,2019-04-06T11:01:16.000Z,7,61,2221,45,1,20,475,475,NO
417,15,2019-04-13T10:32:15.000Z,2,73,738,20,1,8,375,375,NO
418,15,2019-04-07T19:56:37.000Z,2,74,687,20,1,5,350,350,NO
419,15,2019-04-11T06:01:29.000Z,4,78,1183,30,1,7,450,450,NO
420,15,2019-04-20T08:32:16.000Z,4,79,1068,26,1,4,375,375,NO
421,15,2019-04-28T11:40:03.000Z,4,79,897,12,1,10,375,375,NO
422,15,2019-04-20T07:55:08.000Z,2,84,196,16,2,6,160,80,NO
423,16,2019-04-22T10:53:33.000Z,7,22,1846,44,1,5,200,200,NO
424,16,2019-04-13T10:41:54.000Z,7,25,2200,15,2,20,440,220,NO
425,16,2019-04-14T09:18:01.000Z,4,27,1033,30,1,2,350,350,NO
426,16,2019-04-08T07:09:42.000Z,2,29,410,7,1,9,250,250,NO
427,16,2019-04-08T07:09:42.000Z,2,30,410,7,1,9,300,300,NO
428,16,2019-04-09T07:27:23.000Z,2,30,641,6,1,6,300,300,NO
429,16,2019-04-10T09:35:35.000Z,7,30,1756,41,1,15,300,300,NO
430,16,2019-04-10T09:49:54.000Z,4,31,1138,30,2,9,440,220,NO
431,16,2019-04-28T15:09:17.000Z,4,34,1280,12,1,8,245,245,NO
432,16,2019-04-06T15:49:22.000Z,2,36,136,17,1,21,375,375,NO
433,16,2019-04-21T09:49:05.000Z,7,38,2155,42,2,4,750,375,NO
434,16,2019-04-17T10:58:39.000Z,7,40,1830,6,1,9,375,375,NO
435,16,2019-04-02T13:55:30.000Z,2,45,239,17,2,21,600,300,NO
436,16,2019-04-20T07:57:23.000Z,2,45,792,16,1,8,300,300,NO
437,16,2019-04-11T06:07:24.000Z,4,47,1071,28,1,7,300,300,NO
438,16,2019-04-25T12:21:14.000Z,2,49,704,14,1,2,300,300,NO
439,16,2019-04-04T17:55:51.000Z,7,51,1903,45,2,16,600,300,NO
440,16,2019-04-13T10:33:50.000Z,2,51,338,14,1,3,300,300,NO
441,16,2019-04-12T08:51:48.000Z,2,52,80,20,1,9,250,250,NO
442,16,2019-04-05T13:08:46.000Z,4,56,1263,12,2,21,510,255,NO
443,16,2019-04-07T12:15:35.000Z,2,56,625,14,2,16,510,255,NO
444,16,2019-04-12T08:48:35.000Z,4,59,1683,26,2,7,900,450,NO
445,16,2019-04-17T10:58:39.000Z,7,65,1830,6,1,1,80,80,NO
446,16,2019-04-17T10:58:39.000Z,7,75,1830,6,1,4,350,350,NO
447,16,2019-04-21T09:49:05.000Z,7,76,2155,42,1,2,350,350,NO
448,16,2019-04-14T09:18:01.000Z,4,79,1033,30,1,3,375,375,NO
449,16,2019-04-25T12:21:14.000Z,2,79,704,14,1,3,375,375,NO
450,16,2019-04-21T09:49:05.000Z,7,84,2155,42,1,6,80,80,NO
451,17,2019-04-09T08:06:07.000Z,2,23,282,8,1,6,250,250,NO
452,17,2019-04-11T07:47:53.000Z,4,23,820,28,1,9,250,250,NO
453,17,2019-04-14T09:46:30.000Z,2,23,161,16,2,11,500,250,NO
454,17,2019-04-21T09:46:30.000Z,2,23,161,16,2,10,500,250,NO
455,17,2019-04-08T09:33:14.000Z,2,24,169,7,1,10,300,300,NO
456,17,2019-04-02T17:00:52.000Z,7,25,2153,15,1,20,220,220,NO
457,17,2019-04-08T07:46:29.000Z,4,26,1166,28,2,6,600,300,NO
458,17,2019-04-10T08:57:04.000Z,4,26,1300,26,1,9,300,300,NO
459,17,2019-04-07T13:50:41.000Z,2,27,400,16,2,14,700,350,NO
460,17,2019-04-02T14:35:40.000Z,4,32,872,26,2,21,600,300,NO
461,17,2019-04-07T07:39:25.000Z,4,33,1282,14,2,6,700,350,NO
462,17,2019-04-13T07:06:48.000Z,4,35,1632,12,2,6,620,310,NO
463,17,2019-04-12T10:05:54.000Z,2,36,730,19,2,13,750,375,NO
464,17,2019-04-11T10:31:33.000Z,2,39,80,18,2,11,850,425,NO
465,17,2019-04-11T10:27:58.000Z,7,43,1794,41,1,17,300,300,NO
466,17,2019-04-05T11:24:27.000Z,2,45,698,12,1,21,300,300,NO
467,17,2019-04-12T07:30:14.000Z,7,46,1856,42,1,7,250,250,NO
468,17,2019-04-24T08:44:07.000Z,7,48,1868,44,1,7,250,250,NO
469,17,2019-04-10T09:07:25.000Z,7,51,2142,44,1,10,300,300,NO
470,17,2019-04-22T08:37:51.000Z,4,51,843,26,2,10,600,300,NO
471,17,2019-04-14T08:51:23.000Z,7,52,2157,15,1,3,250,250,NO
472,17,2019-04-28T18:26:29.000Z,4,53,1433,12,1,12,300,300,NO
473,17,2019-04-20T10:22:45.000Z,2,54,281,12,1,3,250,250,NO
474,17,2019-04-06T14:06:54.000Z,2,55,759,12,1,16,400,400,NO
475,17,2019-04-13T07:58:00.000Z,2,55,296,14,2,12,800,400,NO
476,17,2019-04-13T08:52:01.000Z,7,55,2142,15,2,17,800,400,NO
477,17,2019-04-11T10:31:33.000Z,2,64,80,18,1,9,80,80,NO
478,17,2019-04-10T09:07:25.000Z,7,69,2142,44,1,9,325,325,NO
479,17,2019-04-05T11:24:27.000Z,2,70,698,12,1,7,325,325,NO
480,17,2019-04-11T07:47:53.000Z,4,70,820,28,1,9,325,325,NO
481,17,2019-04-20T10:22:45.000Z,2,70,281,12,1,5,325,325,NO
482,17,2019-04-06T14:06:54.000Z,2,72,759,12,1,13,325,325,NO
483,17,2019-04-08T09:33:14.000Z,2,74,169,7,2,10,700,350,NO
484,17,2019-04-14T08:51:23.000Z,7,76,2157,15,1,5,350,350,NO
485,18,2019-04-13T08:29:29.000Z,7,22,2010,42,2,13,400,200,NO
486,18,2019-04-11T08:12:55.000Z,2,23,676,20,2,14,500,250,NO
487,18,2019-04-02T08:06:15.000Z,4,24,1561,12,1,11,300,300,NO
488,18,2019-04-13T08:18:40.000Z,4,28,1500,26,2,3,400,200,NO
489,18,2019-04-06T11:07:24.000Z,2,31,154,12,2,15,440,220,NO
490,18,2019-04-11T08:09:25.000Z,7,31,1763,42,1,7,220,220,NO
491,18,2019-04-11T08:19:59.000Z,4,32,1427,30,2,13,600,300,NO
492,18,2019-04-07T09:14:46.000Z,4,34,1233,27,2,2,490,245,NO
493,18,2019-04-10T09:56:18.000Z,4,36,1717,26,2,16,750,375,NO
494,18,2019-04-27T10:08:05.000Z,4,36,1371,26,1,1,375,375,NO
495,18,2019-04-28T12:08:20.000Z,4,37,1383,26,1,19,300,300,NO
496,18,2019-04-14T09:05:45.000Z,2,39,15,20,2,10,850,425,NO
497,18,2019-04-21T09:05:45.000Z,2,39,15,20,2,10,850,425,NO
498,18,2019-04-04T17:04:08.000Z,2,43,768,17,2,20,600,300,NO
499,18,2019-04-12T09:55:04.000Z,2,47,364,18,2,6,600,300,NO
500,18,2019-04-09T09:38:23.000Z,4,51,1687,28,1,2,300,300,NO
501,18,2019-04-06T08:01:50.000Z,7,54,2245,45,1,19,250,250,NO
502,18,2019-04-07T15:57:17.000Z,2,55,26,20,2,20,800,400,NO
503,18,2019-04-08T07:59:01.000Z,4,57,1711,26,1,12,310,310,NO
504,18,2019-04-09T09:33:58.000Z,2,60,40,9,1,15,375,375,NO
505,18,2019-04-14T09:05:45.000Z,2,65,15,20,2,10,160,80,NO
506,18,2019-04-21T09:05:45.000Z,2,65,15,20,2,10,160,80,NO
507,18,2019-04-13T08:29:29.000Z,7,73,2010,42,1,7,375,375,NO
508,18,2019-04-06T08:01:50.000Z,7,74,2245,45,1,7,350,350,NO
509,18,2019-04-07T09:14:46.000Z,4,76,1233,27,1,5,350,350,NO
510,18,2019-04-11T08:19:59.000Z,4,76,1427,30,1,7,350,350,NO
511,18,2019-04-10T09:56:18.000Z,4,77,1717,26,1,7,300,300,NO
512,18,2019-04-26T10:35:43.000Z,7,86,2067,44,1,13,300,300,NO
513,19,2019-04-14T09:08:17.000Z,2,13,396,16,1,3,895,895,NO
514,19,2019-04-21T09:08:17.000Z,2,13,396,16,1,2,895,895,NO
515,19,2019-04-21T07:12:00.000Z,4,25,1104,30,1,8,220,220,NO
516,19,2019-04-07T10:37:20.000Z,4,27,1086,14,2,4,700,350,NO
517,19,2019-04-07T09:20:10.000Z,2,29,44,14,2,14,500,250,NO
518,19,2019-04-14T10:08:38.000Z,4,31,1616,12,1,1,220,220,NO
519,19,2019-04-11T10:51:41.000Z,4,33,1285,30,2,4,700,350,NO
520,19,2019-04-11T08:26:05.000Z,2,34,754,18,1,7,245,245,NO
521,19,2019-04-10T06:43:44.000Z,7,35,2030,44,2,7,620,310,NO
522,19,2019-04-05T08:34:56.000Z,4,36,1690,26,1,20,375,375,NO
523,19,2019-04-13T08:18:55.000Z,7,38,1825,45,2,11,750,375,NO
524,19,2019-04-18T08:17:01.000Z,4,39,1104,28,1,6,425,425,NO
525,19,2019-04-28T07:19:41.000Z,4,39,885,26,1,6,425,425,NO
526,19,2019-04-14T09:08:17.000Z,2,44,396,16,1,16,250,250,NO
527,19,2019-04-21T09:08:17.000Z,2,44,396,16,1,16,250,250,NO
528,19,2019-04-01T14:34:59.000Z,2,46,788,17,2,17,500,250,NO
529,19,2019-04-24T07:02:35.000Z,2,48,508,16,1,6,250,250,NO
530,19,2019-04-06T18:45:46.000Z,2,50,231,12,2,9,500,250,NO
531,19,2019-04-13T08:57:29.000Z,2,54,193,14,1,10,250,250,NO
532,19,2019-04-08T08:21:01.000Z,2,56,413,6,2,12,510,255,NO
533,19,2019-04-08T08:22:50.000Z,4,56,1372,25,2,7,510,255,NO
534,19,2019-04-02T19:46:07.000Z,7,57,2190,42,2,14,620,310,NO
535,19,2019-04-18T08:17:01.000Z,4,65,1104,28,2,3,160,80,NO
536,19,2019-04-10T06:43:44.000Z,7,7,2030,44,1,2,1975,1975,NO
537,19,2019-04-02T19:46:07.000Z,7,74,2190,42,1,3,350,350,NO
538,19,2019-04-12T08:49:12.000Z,2,74,48,18,1,3,350,350,NO
539,19,2019-04-08T08:22:50.000Z,4,75,1372,25,1,6,350,350,NO
540,19,2019-04-08T08:21:01.000Z,2,78,413,6,2,14,900,450,NO
541,19,2019-04-11T08:26:05.000Z,2,81,754,18,1,1,2800,2800,NO
542,19,2019-04-13T08:18:55.000Z,7,84,1825,45,1,8,80,80,NO
543,20,2019-04-07T09:28:39.000Z,4,23,1419,29,2,11,500,250,NO
544,20,2019-04-13T10:40:43.000Z,7,27,1875,15,2,19,700,350,NO
545,20,2019-04-28T18:33:39.000Z,7,27,2118,15,1,11,350,350,NO
546,20,2019-04-11T06:07:12.000Z,4,28,932,30,1,10,200,200,NO
547,20,2019-04-08T06:45:35.000Z,7,29,1767,43,1,4,250,250,NO
548,20,2019-04-14T09:37:41.000Z,2,31,393,16,2,4,440,220,NO
549,20,2019-04-21T09:37:41.000Z,2,31,393,16,2,4,440,220,NO
550,20,2019-04-09T09:53:07.000Z,4,33,996,29,2,6,700,350,NO
551,20,2019-04-06T11:29:17.000Z,7,34,1928,15,1,19,245,245,NO
552,20,2019-04-11T10:15:04.000Z,2,34,335,20,2,7,490,245,NO
553,20,2019-04-08T09:39:46.000Z,4,36,1136,25,2,14,750,375,NO
554,20,2019-04-02T17:54:37.000Z,2,37,668,17,2,20,600,300,NO
555,20,2019-04-12T10:34:35.000Z,4,39,976,12,2,20,850,425,NO
556,20,2019-04-09T07:01:47.000Z,2,40,556,8,2,9,750,375,NO
557,20,2019-04-24T12:34:54.000Z,2,40,788,16,2,8,750,375,NO
558,20,2019-04-09T10:47:34.000Z,7,43,1788,42,1,4,300,300,NO
559,20,2019-04-07T14:08:19.000Z,2,47,445,20,1,17,300,300,NO
560,20,2019-04-06T12:36:56.000Z,2,49,448,12,2,15,600,300,NO
561,20,2019-04-06T10:36:55.000Z,4,50,1438,12,2,23,500,250,NO
562,20,2019-04-20T09:12:23.000Z,4,50,1657,26,2,2,500,250,NO
563,20,2019-04-08T08:45:13.000Z,2,52,516,9,1,15,250,250,NO
564,20,2019-04-12T06:32:23.000Z,7,54,1839,6,1,11,250,250,NO
565,20,2019-04-20T09:20:50.000Z,7,54,1899,45,2,5,500,250,NO
566,20,2019-04-10T10:59:09.000Z,7,56,2055,44,2,5,510,255,NO
567,20,2019-04-29T11:41:34.000Z,4,58,1730,26,1,14,350,350,NO
568,20,2019-04-12T10:34:35.000Z,4,63,976,12,1,14,80,80,NO
569,20,2019-04-09T07:01:47.000Z,2,65,556,8,2,2,160,80,NO
570,20,2019-04-08T06:45:35.000Z,7,69,1767,43,1,1,325,325,NO
571,20,2019-04-09T09:53:07.000Z,4,70,996,29,1,4,406,406,NO
572,20,2019-04-06T10:36:55.000Z,4,71,1438,12,1,7,375,375,NO
573,20,2019-04-09T10:47:34.000Z,7,73,1788,42,1,1,375,375,NO
574,20,2019-04-09T09:53:07.000Z,4,78,996,29,1,2,563,563,NO
575,20,2019-04-09T07:01:47.000Z,2,79,556,8,1,4,375,375,NO
576,21,2019-04-11T10:30:39.000Z,7,22,1748,41,1,10,200,200,NO
577,21,2019-04-20T10:40:06.000Z,7,23,2053,45,1,1,250,250,NO
578,21,2019-04-07T08:32:18.000Z,2,25,734,14,1,16,220,220,NO
579,21,2019-04-12T08:17:03.000Z,2,29,233,18,2,2,500,250,NO
580,21,2019-04-10T07:37:03.000Z,4,31,1323,26,1,9,220,220,NO
581,21,2019-04-11T09:40:56.000Z,4,38,1378,30,2,5,750,375,NO
582,21,2019-04-09T08:42:01.000Z,7,39,2102,41,1,13,425,425,NO
583,21,2019-04-29T10:35:52.000Z,7,42,1994,42,2,3,500,250,NO
584,21,2019-04-14T08:55:11.000Z,2,43,334,16,1,7,300,300,NO
585,21,2019-04-21T08:55:11.000Z,2,43,334,16,1,7,300,300,NO
586,21,2019-04-13T09:00:02.000Z,4,44,1302,12,2,7,500,250,NO
587,21,2019-04-25T06:58:29.000Z,4,46,1042,28,3,13,750,250,NO
588,21,2019-04-01T08:12:03.000Z,7,47,2036,15,1,25,300,300,NO
589,21,2019-04-04T09:50:48.000Z,4,50,1599,30,1,25,250,250,NO
590,21,2019-04-02T18:08:45.000Z,2,51,352,17,1,32,300,300,NO
591,21,2019-04-07T08:36:13.000Z,7,51,2086,42,2,2,600,300,NO
592,21,2019-04-08T07:53:30.000Z,4,52,1299,28,1,14,250,250,NO
593,21,2019-04-09T10:08:04.000Z,4,52,1212,28,2,6,500,250,NO
594,21,2019-04-12T10:24:49.000Z,4,55,1120,26,1,10,400,400,NO
595,21,2019-04-29T17:04:18.000Z,4,57,1274,12,1,17,310,310,NO
596,21,2019-04-06T13:02:12.000Z,2,59,610,12,1,16,450,450,NO
597,21,2019-04-08T07:33:45.000Z,2,59,335,7,1,17,450,450,NO
598,21,2019-04-10T08:20:27.000Z,7,60,1806,42,2,10,750,375,NO
599,21,2019-04-09T08:42:01.000Z,7,64,2102,41,1,9,80,80,NO
600,21,2019-04-11T09:40:56.000Z,4,65,1378,30,2,33,160,80,NO
601,21,2019-04-09T08:42:01.000Z,7,74,2102,41,1,6,350,350,NO
602,21,2019-04-07T08:36:13.000Z,7,75,2086,42,1,2,350,350,NO
603,21,2019-04-12T10:24:49.000Z,4,75,1120,26,1,11,350,350,NO
604,22,2019-04-09T09:06:53.000Z,2,12,197,6,1,1,895,895,NO
605,22,2019-04-08T09:05:15.000Z,4,22,1054,28,1,5,200,200,NO
606,22,2019-04-12T10:13:48.000Z,7,22,1928,6,1,7,200,200,NO
607,22,2019-04-14T08:39:44.000Z,7,23,2006,45,1,6,250,250,NO
608,22,2019-04-14T09:33:02.000Z,2,29,478,20,2,8,500,250,NO
609,22,2019-04-21T09:33:02.000Z,2,29,478,20,2,8,500,250,NO
610,22,2019-04-11T10:36:56.000Z,4,33,1276,26,1,4,350,350,NO
611,22,2019-04-23T16:59:16.000Z,2,34,390,20,1,10,245,245,NO
612,22,2019-04-03T12:57:48.000Z,2,39,319,12,1,20,425,425,NO
613,22,2019-04-09T09:06:53.000Z,2,42,197,6,1,6,250,250,NO
614,22,2019-04-12T10:16:23.000Z,2,42,601,19,2,10,500,250,NO
615,22,2019-04-13T08:32:37.000Z,4,43,1548,26,2,4,600,300,NO
616,22,2019-04-04T15:08:18.000Z,7,46,2151,45,1,23,250,250,NO
617,22,2019-04-06T12:53:37.000Z,2,47,115,17,2,11,600,300,NO
618,22,2019-04-13T09:27:18.000Z,7,47,1747,42,2,9,600,300,NO
619,22,2019-04-07T08:38:12.000Z,4,48,928,27,2,5,500,250,NO
620,22,2019-04-09T10:23:01.000Z,4,48,883,29,1,1,250,250,NO
621,22,2019-04-29T10:40:21.000Z,4,49,833,26,1,10,300,300,NO
622,22,2019-04-06T17:23:47.000Z,4,50,1009,26,1,23,250,250,NO
623,22,2019-04-07T13:38:54.000Z,2,59,532,20,2,18,900,450,NO
624,22,2019-04-06T17:23:47.000Z,4,76,1009,26,1,4,350,350,NO
625,22,2019-04-14T08:39:44.000Z,7,79,2006,45,1,3,375,375,NO
626,22,2019-04-16T10:31:26.000Z,4,86,1147,26,2,5,600,300,NO
627,23,2019-04-08T08:09:07.000Z,2,22,584,6,1,13,200,200,NO
628,23,2019-04-11T08:05:16.000Z,2,23,731,18,2,14,500,250,NO
629,23,2019-04-07T09:24:16.000Z,2,27,486,14,2,14,700,350,NO
630,23,2019-04-14T09:26:34.000Z,2,29,432,18,1,8,250,250,NO
631,23,2019-04-21T09:26:34.000Z,2,29,432,18,1,8,250,250,NO
632,23,2019-04-05T19:46:28.000Z,2,30,399,17,2,12,600,300,NO
633,23,2019-04-17T08:08:48.000Z,7,32,2000,44,1,3,300,300,NO
634,23,2019-04-12T07:34:44.000Z,4,33,1410,26,1,7,350,350,NO
635,23,2019-04-13T08:36:31.000Z,4,36,864,26,1,11,375,375,NO
636,23,2019-04-29T17:55:21.000Z,4,38,1553,12,1,11,375,375,NO
637,23,2019-04-08T09:38:08.000Z,4,41,1162,25,1,15,425,425,NO
638,23,2019-04-08T09:38:08.000Z,4,41,1162,25,1,15,425,425,NO
639,23,2019-04-14T08:30:41.000Z,4,42,1028,12,2,2,500,250,NO
640,23,2019-04-06T18:28:43.000Z,2,46,15,17,1,6,250,250,NO
641,23,2019-04-07T08:48:41.000Z,4,46,1272,14,2,11,500,250,NO
642,23,2019-04-10T10:42:58.000Z,2,46,323,18,1,13,250,250,NO
643,23,2019-04-11T10:25:22.000Z,4,46,1433,28,1,13,250,250,NO
644,23,2019-04-12T08:54:29.000Z,7,46,2238,42,2,7,500,250,NO
645,23,2019-04-10T08:02:23.000Z,7,47,1896,42,2,17,600,300,NO
646,23,2019-04-04T09:12:52.000Z,7,49,1764,42,1,16,300,300,NO
647,23,2019-04-09T07:57:54.000Z,2,50,335,6,1,8,250,250,NO
648,23,2019-04-08T09:05:41.000Z,7,51,1747,43,1,6,300,300,NO
649,23,2019-04-25T10:44:35.000Z,4,53,886,12,3,8,900,300,NO
650,23,2019-04-27T08:46:42.000Z,4,54,1211,26,1,7,250,250,NO
651,23,2019-04-28T18:45:41.000Z,2,55,407,14,2,5,800,400,NO
652,23,2019-04-05T09:47:26.000Z,4,56,857,12,1,21,255,255,NO
653,23,2019-04-09T08:53:45.000Z,7,56,1848,41,2,8,510,255,NO
654,23,2019-04-20T10:20:20.000Z,7,6,1889,15,1,1,2100,2100,NO
655,23,2019-04-11T06:39:53.000Z,7,61,2043,42,1,17,475,475,NO
656,23,2019-04-20T10:20:20.000Z,7,61,1889,15,2,3,950,475,NO
657,23,2019-04-08T09:38:08.000Z,4,63,1162,25,1,16,80,80,NO
658,23,2019-04-08T09:38:08.000Z,4,64,1162,25,4,23,320,80,NO
659,23,2019-04-08T09:38:08.000Z,4,65,1162,25,2,34,160,80,NO
660,23,2019-04-17T08:08:48.000Z,7,71,2000,44,1,3,375,375,NO
661,23,2019-04-14T08:30:41.000Z,4,73,1028,12,1,2,375,375,NO
662,23,2019-04-04T09:12:52.000Z,7,74,1764,42,1,8,350,350,NO
663,23,2019-04-10T10:42:58.000Z,2,75,323,18,1,5,350,350,NO
664,23,2019-04-13T08:36:31.000Z,4,77,864,26,1,6,300,300,NO
665,23,2019-04-11T10:25:22.000Z,4,79,1433,28,1,4,375,375,NO
666,24,2019-04-14T09:52:14.000Z,7,22,2071,42,1,10,200,200,NO
667,24,2019-04-10T06:00:00.000Z,4,23,995,26,2,14,500,250,NO
668,24,2019-04-16T09:08:39.000Z,2,23,151,20,2,10,500,250,NO
669,24,2019-04-28T15:33:23.000Z,4,27,1346,12,1,12,350,350,NO
670,24,2019-04-11T10:22:09.000Z,2,29,520,20,1,3,250,250,NO
671,24,2019-04-13T09:12:48.000Z,4,31,1618,26,1,10,220,220,NO
672,24,2019-04-07T08:31:36.000Z,7,36,2113,44,2,4,750,375,NO
673,24,2019-04-08T07:37:12.000Z,4,40,1692,26,1,11,375,375,NO
674,24,2019-04-01T13:04:22.000Z,7,42,1921,45,2,24,500,250,NO
675,24,2019-04-12T06:36:13.000Z,7,47,2089,42,1,11,300,300,NO
676,24,2019-04-04T17:43:56.000Z,2,49,272,17,1,20,300,300,NO
677,24,2019-04-04T16:06:05.000Z,4,49,1657,26,1,23,300,300,NO
678,24,2019-04-08T08:42:27.000Z,2,50,350,9,2,21,500,250,NO
679,24,2019-04-06T15:18:36.000Z,2,51,746,12,1,15,300,300,NO
680,24,2019-04-11T08:53:34.000Z,4,59,1461,26,2,7,900,450,NO
681,24,2019-04-07T16:44:24.000Z,2,60,653,20,2,17,750,375,NO
682,24,2019-04-11T09:18:05.000Z,7,60,2110,41,2,6,750,375,NO
683,24,2019-04-12T09:01:14.000Z,2,61,453,18,1,7,475,475,NO
684,24,2019-04-08T07:37:12.000Z,4,63,1692,26,3,16,240,80,NO
